track,album,album_type,artist,album_duration,release_date,recording_period,recording_location,album_genre,album_styles,album_moods,album_themes,genres,styles,moods,themes,composers,user_rating
Through Your Hands,Thousand Roads,studio,David Crosby,47:20:00,,," Fisher Land Farm Studio, England Groove Masters Studio, Santa Monica, CA Ocean Way Recording Studios, Hollywood, CA ",Pop/Rock,Contemporary Pop/Rock,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon","Folk, Pop/Rock","Folk-Pop, Singer/Songwriter","Dreamy, Restrained, Sentimental",,John Hiatt,7.0
Throw Your Hatred Down,Mirror Ball,studio,Neil Young,55:21:00,,"January 26, 1995 - February 26, 1995","A & M Studios, Hollywood, CA",Pop/Rock,"Album Rock, American Trad Rock, Country-Rock, Hard Rock","Pastoral, Rustic, Gritty, Sentimental, Calm/Peaceful, Gutsy, Insular, Intimate, Laid-Back/Mellow, Melancholy, Plaintive, Reflective, Relaxed, Sad, Weary, Wistful, Yearning, Autumnal, Bittersweet, Earthy, Literate","Comfort, Drinking, Feeling Blue, Heartache, Late Night, Regret, Reflection",Pop/Rock,"Album Rock, American Trad Rock, Country-Rock, Hard Rock, Singer/Songwriter, Southern Rock","Gritty, Sentimental, Aggressive, Earnest, Earthy, Gutsy, Messy, Organic, Plaintive, Poignant, Ramshackle, Reflective, Rollicking, Rowdy, Searching, Yearning","Comfort, Introspection, Reflection, Politics/Society",Neil Young,6.0
Till It Shines,After the Storm,studio,"Crosby, Stills & Nash",45:56:00,,"January 27, 1994 - July 1, 1994","Groove Masters Studio, Santa Monica, CA",Pop/Rock,"Contemporary Pop/Rock, Album Rock","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,R&B,Funk,,,David Crosby,6.0
Till It Shines on You,It's All Coming Back to Me Now,live,David Crosby,1:00:35,,7-Oct-93,"Whisky a Go Go, Hollywood, CA",Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,,,,,David Crosby,8.0
Till the Morning Comes,After the Gold Rush,studio,Neil Young,33:41:00,,"August, 1969 - January, 1970",,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Contemporary Pop/Rock","Intimate, Wistful, Calm/Peaceful, Laid-Back/Mellow, Organic, Plaintive, Poignant, Reflective, Relaxed, Soothing, Yearning, Autumnal, Bittersweet, Gentle","Autumn, Introspection, Reflection",Pop/Rock,"Folk-Rock, Singer/Songwriter, Album Rock, Contemporary Pop/Rock, Psychedelic/Garage, Soft Rock, Adult Contemporary","Calm/Peaceful, Laid-Back/Mellow, Light, Reflective, Relaxed, Smooth, Soft/Quiet, Soothing, Carefree, Cheerful, Yearning","Comfort, Feeling Blue, Heartache, Introspection, Late Night, Reflection, Solitude, Motivation",Neil Young,10.0
Time After Time,Whistling Down the Wire,studio,Crosby & Nash,36:36:00,1976-06,,"Sound Labs, LA, CA & Rudy Recor",Pop/Rock,"Singer/Songwriter, Album Rock, Soft Rock","Amiable/Good-Natured, Earnest, Gentle, Intimate, Laid-Back/Mellow, Organic, Poignant, Reflective, Sentimental, Wistful","Daydreaming, Dinner Ambiance, Homecoming",,,,,David Crosby,7.0
Time Fades Away,Time Fades Away,live,Neil Young,34:17:00,1973-10,,,Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Hard Rock","Messy, Pastoral, Rustic, Rousing, Confrontational, Earthy, Literate, Ambitious, Autumnal, Bittersweet, Brooding, Cathartic, Complex, Druggy, Earnest, Intimate, Meandering, Melancholy, Organic, Plaintive, Poignant, Ramshackle, Reflective, Sad, Searching, Somber, Wistful","Introspection, Loss/Grief, Reflection",Pop/Rock,"Album Rock, Hard Rock, Singer/Songwriter","Freewheeling, Lively, Messy, Ramshackle, Rebellious, Reckless, Rollicking, Rousing, Rowdy, Swaggering","Cool & Cocky, Guys Night Out, Hanging Out, Late Night, Night Driving, Road Trip",Neil Young,8.0
"Time For You To Leave, William Blake...",Dead Man,soundtrack,Neil Young,1:02:26,,27-Mar-95,"Mason St. Studios, San Francisco, CA","Pop/Rock, Stage & Screen","Film Music, Instrumental Rock, Original Score, Soundtracks","Bleak, Brooding, Melancholy, Wistful",,"Stage & Screen, Pop/Rock","Film Music, Original Score, Soundtracks, Alternative/Indie Rock, Experimental Rock, Instrumental Rock","Atmospheric, Bleak, Brooding, Dramatic, Earthy, Eerie, Enigmatic, Gritty, Meandering, Nocturnal, Ominous, Organic, Weary","Imagination, Late Night, Night Driving, Reflection, Solitude",Neil Young,7.0
Time I Have,Croz,studio,David Crosby,47:03:00,,," Groove Masters, Santa Monica, CA Jazz At The Lincoln Center, New York, NY Radio Hill Recorders, Los Angeles, CA ",Pop/Rock,"Contemporary Pop/Rock, Contemporary Singer/Songwriter","Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon",,,,,David Crosby,7.0
Tired Eyes,Tonight's the Night,studio,Neil Young,44:45:00,,,,Pop/Rock,"Album Rock, Country-Rock, Hard Rock, Singer/Songwriter","Bittersweet, Druggy, Gloomy, Indulgent, Intimate, Melancholy, Messy, Ominous, Pastoral, Reflective, Rustic, Sad, Somber, Sparse, Weary, Wistful, Ambitious, Atmospheric, Autumnal, Brooding, Cathartic, Complex, Earnest, Eccentric, Hypnotic, Lazy, Meandering, Nihilistic, Nocturnal, Organic, Ramshackle, Searching, Confrontational, Earthy, Literate, Poignant","Loss/Grief, Scary Music, Introspection, Reflection",Pop/Rock,"Album Rock, Hard Rock, Singer/Songwriter, Contemporary Pop/Rock, Country-Rock","Atmospheric, Bittersweet, Bleak, Brooding, Druggy, Eccentric, Eerie, Enigmatic, Gloomy, Hypnotic, Indulgent, Lazy, Melancholy, Messy, Nocturnal, Ominous, Reflective, Spooky, Weary, Wistful, Dreamy, Relaxed, Yearning","Feeling Blue, Late Night, Regret, Scary Music, Motivation",Neil Young,10.0
To a Flame,Stephen Stills,studio,Stephen Stills,38:59:00,1970,,"London, England",Pop/Rock,"Album Rock, Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","Confident, Earnest, Earthy, Freewheeling, Gritty, Gutsy, Laid-Back/Mellow, Meandering, Rollicking, Rousing, Swaggering, Yearning, Bravado","Drinking, Empowerment, Feeling Blue",Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock","Intimate, Stylish, Warm, Bright, Cheerful, Innocent, Pastoral, Sophisticated, Sparkling, Ethereal, Reflective","Introspection, Day Driving",,9.0
To Mama from Christopher and the Old Man,Stills,studio,Stephen Stills,38:19:00,1975-06,," Criteria Studios, Miami, FL Island Studios, London, England Record Plant, Hollywood, CA ",Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock",,,,,,,Stephen Stills,8.0
To The Last Whale: Critical Mass/Wind On The Water,Wind on the Water,studio,Crosby & Nash,40:57:00,,,,Pop/Rock,"Singer/Songwriter, Soft Rock, Contemporary Pop/Rock","Amiable/Good-Natured, Earnest, Gentle, Intimate, Laid-Back/Mellow, Organic, Poignant, Reflective, Sentimental, Wistful","Daydreaming, Dinner Ambiance, Homecoming",Pop/Rock,"Album Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Soft Rock",Organic,,"David Crosby, Graham Nash",8.0
Tomboy,Live It Up,live,"Crosby, Stills & Nash",39:17:00,,"February 1, 1986 - February 5, 1990"," Capitol Recording Studios, Studio A, Hollywood, CA Devonshire Studios, 3 Buritys Home-Brew Studio, OH ",Pop/Rock,"Contemporary Pop/Rock, Album Rock","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,,,,,Stephen Stills,5.0
Tonight's the Night,Tonight's the Night,studio,Neil Young,44:45:00,,,,Pop/Rock,"Album Rock, Country-Rock, Hard Rock, Singer/Songwriter","Bittersweet, Druggy, Gloomy, Indulgent, Intimate, Melancholy, Messy, Ominous, Pastoral, Reflective, Rustic, Sad, Somber, Sparse, Weary, Wistful, Ambitious, Atmospheric, Autumnal, Brooding, Cathartic, Complex, Earnest, Eccentric, Hypnotic, Lazy, Meandering, Nihilistic, Nocturnal, Organic, Ramshackle, Searching, Confrontational, Earthy, Literate, Poignant","Loss/Grief, Scary Music, Introspection, Reflection",Pop/Rock,"Album Rock, Hard Rock, Singer/Songwriter, Blues-Rock, Contemporary Pop/Rock","Atmospheric, Bleak, Brooding, Druggy, Eccentric, Eerie, Gloomy, Hypnotic, Indulgent, Menacing, Messy, Nocturnal, Ominous, Quirky, Ramshackle, Reflective, Weary, Lively, Relaxed","Hanging Out, Introspection, Late Night, Scary Music, Drinking, Night Driving, Reminiscing",Neil Young,10.0
"Tonight's the Night, Pt. 2",Tonight's the Night,studio,Neil Young,44:45:00,,,,Pop/Rock,"Album Rock, Country-Rock, Hard Rock, Singer/Songwriter","Bittersweet, Druggy, Gloomy, Indulgent, Intimate, Melancholy, Messy, Ominous, Pastoral, Reflective, Rustic, Sad, Somber, Sparse, Weary, Wistful, Ambitious, Atmospheric, Autumnal, Brooding, Cathartic, Complex, Earnest, Eccentric, Hypnotic, Lazy, Meandering, Nihilistic, Nocturnal, Organic, Ramshackle, Searching, Confrontational, Earthy, Literate, Poignant","Loss/Grief, Scary Music, Introspection, Reflection",Pop/Rock,"Album Rock, Hard Rock, Singer/Songwriter","Atmospheric, Bleak, Druggy, Eccentric, Eerie, Gloomy, Hypnotic, Indulgent, Menacing, Messy, Nocturnal, Ominous, Ramshackle, Swaggering, Tense/Anxious, Weary","Drinking, Hanging Out, Late Night, Scary Music",Neil Young,10.0
Too Far Gone,Freedom,studio,Neil Young,1:01:11,,"July 25, 1988 - August 10, 1989",,Pop/Rock,"Album Rock, Hard Rock, Heartland Rock","Outraged, Angry, Angst-Ridden, Bitter, Bittersweet, Brooding, Confrontational, Melancholy, Plaintive, Poignant, Provocative, Searching",Revolution,Pop/Rock,"Album Rock, Hard Rock, Folk-Rock, Singer/Songwriter, Psychedelic/Garage","Angry, Bitter, Confrontational, Fiery, Freewheeling, Outraged, Provocative, Searching, Urgent, Visceral, Yearning, Nostalgic, Sentimental","Guys Night Out, Hanging Out, Revolution, Reminiscing",Neil Young,9.0
Too Much Love to Hide,Daylight Again,studio,"Crosby, Stills & Nash",39:50:00,,,Devonshire Sound,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships",Pop/Rock,"Early R&B, Rock & Roll, Adult Contemporary, Contemporary Pop/Rock",Lively,,"Stephen Stills, Gerry Tolman",8.0
Too Young to Die,Thousand Roads,studio,David Crosby,47:20:00,,," Fisher Land Farm Studio, England Groove Masters Studio, Santa Monica, CA Ocean Way Recording Studios, Hollywood, CA ",Pop/Rock,Contemporary Pop/Rock,"Earnest, Poignant, Refined, Somber, Self-Conscious, Bittersweet, Brooding, Intimate, Laid-Back/Mellow, Literate, Reflective, Relaxed, Searching","Autumn, Early Morning, Introspection, Long Walk, Rainy Day, Reflection, Regret, Relaxation, Reminiscing, Solitude, Stay in Bed, Sunday Afternoon","Folk, Pop/Rock","Folk-Pop, Singer/Songwriter","Sentimental, Yearning",,Jimmy Webb,7.0
Touch the Night,Landing on Water,studio,Neil Young,39:05:00,1986-07,"August, 1983 - March, 1986","Record One Studios, Los Angeles, CA",Pop/Rock,Album Rock,"Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Acerbic, Ambitious, Complex, Earnest, Meandering, Melancholy, Messy, Organic, Ramshackle, Refined, Rousing, Searching, Somber","Introspection, Reflection",,,,,Neil Young,4.0
Tracks in the Dust,Oh Yes I Can,studio,David Crosby,42:35:00,,,,Pop/Rock,Contemporary Pop/Rock,"Earnest, Intimate, Poignant, Reflective, Bittersweet, Gentle, Plaintive, Wistful","Drugs, Introspection, Passion, Politics/Society, Reflection, Relationships",Pop/Rock,"Folk-Rock, Psychedelic/Garage",,,David Crosby,7.0
Traction in the Rain,If I Could Only Remember My Name,studio,David Crosby,37:54:00,,,"Wally Heider Studio, San Francisco, CA",Pop/Rock,"Singer/Songwriter, Contemporary Pop/Rock","Atmospheric, Autumnal, Bittersweet, Calm/Peaceful, Gentle, Intimate, Laid-Back/Mellow, Meandering, Melancholy, Organic, Spacey, Wistful, Earnest, Poignant, Reflective","Introspection, Long Walk, Rainy Day, Sunday Afternoon","Folk, Pop/Rock","Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Calm/Peaceful, Dreamy, Intimate, Restrained, Yearning",,David Crosby,9.0
Transformer Man,Trans,live,Neil Young,44:20:00,,"September 24, 1981 - May 12, 1982",Commercial Recorders,Pop/Rock,"Synth Pop, New Wave, Album Rock, Punk/New Wave, Hard Rock","Pastoral, Rustic, Autumnal, Bittersweet, Cerebral, Complex, Confrontational, Earthy, Literate, Poignant, Quirky, Ambitious, Earnest, Meandering, Messy, Organic, Provocative, Ramshackle, Searching","Introspection, Reflection","International, Pop/Rock","Folk-Rock, Psychedelic/Garage, Punk/New Wave, Singer/Songwriter, Synth Pop","Autumnal, Bittersweet, Melancholy, Plaintive, Poignant, Reflective, Relaxed, Searching, Soft/Quiet, Wistful, Yearning, Lively","Autumn, Feeling Blue, Heartache, Introspection, Late Night, Night Driving, Reflection, Regret",Neil Young,4.0
Treetop Flyer,Stills Alone,studio,Stephen Stills,30:36:00,,,"Audio Vision Recording Studios, Miami, FL",Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter",,,Pop/Rock,"Folk-Rock, Psychedelic/Garage",,,Stephen Stills,8.0
Triad,Another Stoney Evening,studio,David Crosby,1:15:11,1998-13-01,10-Oct-71,,Pop/Rock,"Singer/Songwriter, Album Rock, Soft Rock","Sentimental, Amiable/Good-Natured, Earnest, Gentle, Intimate, Laid-Back/Mellow, Organic, Poignant, Reflective, Wistful","Daydreaming, Dinner Ambiance",,,,,"David Crosby, Graham Nash",8.0
Truth Be Known,Mirror Ball,studio,Neil Young,55:21:00,,"January 26, 1995 - February 26, 1995","A & M Studios, Hollywood, CA",Pop/Rock,"Album Rock, American Trad Rock, Country-Rock, Hard Rock","Pastoral, Rustic, Gritty, Sentimental, Calm/Peaceful, Gutsy, Insular, Intimate, Laid-Back/Mellow, Melancholy, Plaintive, Reflective, Relaxed, Sad, Weary, Wistful, Yearning, Autumnal, Bittersweet, Earthy, Literate","Comfort, Drinking, Feeling Blue, Heartache, Late Night, Regret, Reflection",Pop/Rock,"Album Rock, American Trad Rock, Country-Rock, Hard Rock, Singer/Songwriter, Southern Rock","Rustic, Gritty, Sentimental, Autumnal, Bittersweet, Earnest, Earthy, Gutsy, Literate, Melancholy, Messy, Organic, Plaintive, Poignant, Ramshackle, Reflective, Rowdy, Searching, Wistful, Yearning","Comfort, Drinking, Feeling Blue, Introspection, Reflection, Regret",Neil Young,6.0
Try,Homegrown,studio,Neil Young,35:17:00,,," Broken Arrow Ranch Studio, Woodside, CA Quadraphonic Studios, Nashville Ramport Studios, London ",Pop/Rock,"Country-Rock, Singer/Songwriter, Soft Rock, Album Rock","Calm/Peaceful, Druggy, Light, Messy, Ramshackle, Relaxed, Soft/Quiet, Soothing, Sweet, Urgent, Warm, Weary, Angst-Ridden, Autumnal, Bittersweet, Brooding, Cathartic, Intimate, Laid-Back/Mellow, Lazy, Melancholy, Plaintive, Poignant, Reflective, Sad, Smooth, Somber, Wistful, Gentle","Open Road, Reflection, Relaxation, Reminiscing, Sunday Afternoon, Day Driving, The Great Outdoors, Daydreaming, Stay in Bed, Good Times, Loss/Grief",,,,,Neil Young,9.0
Tumbleweed,Storytone,studio,Neil Young,41:32:00,,19-Aug-14,"Capitol Studios, Hollywood, CA","Pop/Rock, Blues","Album Rock, Contemporary Blues, Country-Rock, Contemporary Singer/Songwriter","Autumnal, Pastoral, Poignant, Rustic, Ambitious, Complex, Earnest, Laid-Back/Mellow, Meandering, Messy, Organic, Ramshackle, Reflective, Relaxed, Searching, Wistful, Bittersweet, Confrontational, Earthy, Literate, Brash, Fun, Provocative, Rollicking, Rousing","Introspection, Reflection",,,,,Neil Young,6.0
Turn Back the Pages,Stills,studio,Stephen Stills,38:19:00,1975-06,," Criteria Studios, Miami, FL Island Studios, London, England Record Plant, Hollywood, CA ",Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soft Rock",,,,,,,"Donnie Dacus, Stephen Stills",8.0
Turn Your Back on Love,Daylight Again,studio,"Crosby, Stills & Nash",39:50:00,,,Devonshire Sound,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships",Pop/Rock,"Folk-Rock, Psychedelic/Garage, Adult Contemporary, Contemporary Pop/Rock","Passionate, Yearning","Feeling Blue, In Love, Loss/Grief","Graham Nash, Michael Stergis, Stephen Stills",8.0
TV Guide,Earth & Sky,studio,Graham Nash,35:14:00,1980,1979,,Pop/Rock,Contemporary Singer/Songwriter,"Laid-Back/Mellow, Calm/Peaceful, Melodic, Organic, Smooth, Warm, Yearning, Agreeable, Dreamy, Exploratory, Gentle, Lonely, Poetic, Sentimental, Strong, Confessional, Flowing, Intimate, Nostalgic, Pastoral, Reassuring/Consoling, Soothing, Springlike","Relationships, Introspection, Sunday Afternoon, Affection/Fondness, Reflection, Relaxation, Sweet Dreams, Daydreaming, At the Office",,,,,"Graham Nash, Joe Vitale",
Twilight,This Note's for You,studio,Neil Young,38:53:00,1988-04,"November, 1987 - January, 1988","Omni, Oakland, CA","Pop/Rock, Blues","Album Rock, Contemporary Blues, Heartland Rock, Rock & Roll, Roots Rock","Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Ambitious, Brash, Complex, Earnest, Fun, Meandering, Messy, Organic, Provocative, Ramshackle, Rollicking, Rousing, Searching","Introspection, Reflection","Pop/Rock, Jazz","Contemporary Pop/Rock, Singer/Songwriter, Swing, Blues-Rock, Heartland Rock, Retro Swing","Romantic, Yearning",In Love,Neil Young,6.0
Unequal Love,After the Storm,studio,"Crosby, Stills & Nash",45:56:00,,"January 27, 1994 - July 1, 1994","Groove Masters Studio, Santa Monica, CA",Pop/Rock,"Contemporary Pop/Rock, Album Rock","Pastoral, Laid-Back/Mellow, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful",,,,,,Graham Nash,6.0
Union Man,Hawks & Doves,studio,Neil Young,30:30:00,1980-11,1974 - 1980," Broken Arrow Studio, Redwood City, CA Gold Star Recording Studios, Hollywood, CA Indigo Ranch Studios, Malibu ",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Laid-Back/Mellow, Pastoral, Relaxed, Rustic, Light, Playful, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Ambitious, Complex, Detached, Earnest, Meandering, Messy, Organic, Ramshackle, Reflective, Searching","Introspection, Reflection",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter","Cheerful, Freewheeling, Fun, Laid-Back/Mellow, Light, Messy, Playful, Ramshackle, Relaxed, Rousing, Silly","Cool & Cocky, Hanging Out, Summer, The Great Outdoors",Neil Young,6.0
Unknown Legend,Harvest Moon,studio,Neil Young,51:39:00,,"September, 1991 - February, 1992","Redwood Digital Studios, Woodside, CA",Pop/Rock,"Album Rock, Country-Rock","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter, Adult Contemporary","Autumnal, Bittersweet, Gentle, Intimate, Laid-Back/Mellow, Nostalgic, Organic, Poignant, Reflective, Relaxed, Soft/Quiet, Soothing, Warm, Wistful, Dreamy, Yearning","Autumn, Comfort, Feeling Blue, Heartache, Introspection, Rainy Day, Reflection, Reminiscing",Neil Young,7.0
Vacancy,Homegrown,studio,Neil Young,35:17:00,,," Broken Arrow Ranch Studio, Woodside, CA Quadraphonic Studios, Nashville Ramport Studios, London ",Pop/Rock,"Country-Rock, Singer/Songwriter, Soft Rock, Album Rock","Calm/Peaceful, Druggy, Light, Messy, Ramshackle, Relaxed, Soft/Quiet, Soothing, Sweet, Urgent, Warm, Weary, Angst-Ridden, Autumnal, Bittersweet, Brooding, Cathartic, Intimate, Laid-Back/Mellow, Lazy, Melancholy, Plaintive, Poignant, Reflective, Sad, Smooth, Somber, Wistful, Gentle","Open Road, Reflection, Relaxation, Reminiscing, Sunday Afternoon, Day Driving, The Great Outdoors, Daydreaming, Stay in Bed, Good Times, Loss/Grief",,,,,Neil Young,9.0
Vagrants of Venice,Here If You Listen,studio,David Crosby,45:08:00,,2018,"Flux Studios, New York","Pop/Rock, Folk","Contemporary Singer/Songwriter, Jazz-Rock, Adult Contemporary","Melodic, Introspective, Lyrical, Playful, Warm, Agreeable, Earnest, Earthy, Fun, Graceful, Passionate, Sprightly, Uplifting, Flowing, Soothing","Introspection, Reflection, Sunday Afternoon, Daydreaming, Open Road",,,,,"David Crosby, Michael League, Becca Stevens, Michelle Willis",7.0
Vampire Blues,On the Beach,studio,Neil Young,39:34:00,,"November 30, 1973 - April 7, 1974","Broken Arrow Studios, San Francisco, CA",Pop/Rock,"Country-Rock, Singer/Songwriter, Album Rock","Druggy, Earthy, Messy, Ramshackle, Urgent, Weary, Ambitious, Difficult, Pastoral, Rustic, Searching, Acerbic, Angst-Ridden, Autumnal, Bittersweet, Brooding, Cathartic, Complex, Earnest, Eccentric, Intimate, Laid-Back/Mellow, Lazy, Literate, Melancholy, Nocturnal, Organic, Plaintive, Poignant, Provocative, Quirky, Reflective, Rousing, Sad, Somber, Volatile, Wistful, Confrontational, Harsh, Cerebral, Meandering, Refined, Angry, Bitter, Brash, Exuberant, Nihilistic, Self-Conscious, Aggressive, Bleak, Cynical/Sarcastic, Eerie, Gentle, Gloomy, Rollicking, Rowdy, Sweet, Trippy","Autumn, Loss/Grief, Politics/Society, Reflection, Feeling Blue, Introspection, Heartache, Late Night, Solitude",Pop/Rock,"Album Rock, Blues-Rock, Singer/Songwriter, Hard Rock","Freewheeling, Messy, Nocturnal, Ominous, Ramshackle, Rebellious, Rollicking, Rousing, Swaggering, Weary","Cool & Cocky, Drinking, Guys Night Out, Hanging Out, Late Night, Night Driving, Road Trip, Scary Music",Neil Young,10.0
Violent Side,Landing on Water,studio,Neil Young,39:05:00,1986-07,"August, 1983 - March, 1986","Record One Studios, Los Angeles, CA",Pop/Rock,Album Rock,"Pastoral, Rustic, Autumnal, Bittersweet, Confrontational, Earthy, Literate, Poignant, Acerbic, Ambitious, Complex, Earnest, Meandering, Melancholy, Messy, Organic, Ramshackle, Refined, Rousing, Searching, Somber","Introspection, Reflection",,,,,Neil Young,4.0
Walk On,On the Beach,studio,Neil Young,39:34:00,,"November 30, 1973 - April 7, 1974","Broken Arrow Studios, San Francisco, CA",Pop/Rock,"Country-Rock, Singer/Songwriter, Album Rock","Druggy, Earthy, Messy, Ramshackle, Urgent, Weary, Ambitious, Difficult, Pastoral, Rustic, Searching, Acerbic, Angst-Ridden, Autumnal, Bittersweet, Brooding, Cathartic, Complex, Earnest, Eccentric, Intimate, Laid-Back/Mellow, Lazy, Literate, Melancholy, Nocturnal, Organic, Plaintive, Poignant, Provocative, Quirky, Reflective, Rousing, Sad, Somber, Volatile, Wistful, Confrontational, Harsh, Cerebral, Meandering, Refined, Angry, Bitter, Brash, Exuberant, Nihilistic, Self-Conscious, Aggressive, Bleak, Cynical/Sarcastic, Eerie, Gentle, Gloomy, Rollicking, Rowdy, Sweet, Trippy","Autumn, Loss/Grief, Politics/Society, Reflection, Feeling Blue, Introspection, Heartache, Late Night, Solitude",Pop/Rock,"Album Rock, Country-Rock, Singer/Songwriter, Contemporary Pop/Rock","Earthy, Freewheeling, Gritty, Laid-Back/Mellow, Lazy, Messy, Ramshackle, Rollicking, Searching, Summery, Weary, Optimistic","Cool & Cocky, Day Driving, Freedom, Hanging Out, Introspection, Night Driving, Road Trip, Summer, The Great Outdoors",Neil Young,10.0
Walk wth Me,Le Noise,studio,Neil Young,37:55:00,,,La Noise,Pop/Rock,"Album Rock, Country-Rock, Hard Rock","Dramatic, Searching, Spooky, Sprawling, Suspenseful, Weary, Yearning","Heartache, Imagination, Introspection, Late Night, Lifecycle, Loneliness, Nighttime, Yearning",,,,,Neil Young,6.0
War of Man,Harvest Moon,studio,Neil Young,51:39:00,,"September, 1991 - February, 1992","Redwood Digital Studios, Woodside, CA",Pop/Rock,"Album Rock, Country-Rock","Pastoral, Rustic, Autumnal, Bittersweet, Earthy, Gentle, Intimate, Literate, Poignant, Wistful, Complex, Earnest, Meandering, Organic, Ramshackle, Searching","Introspection, Reflection",Pop/Rock,"Country-Rock, Folk-Rock, Psychedelic/Garage, Singer/Songwriter","Autumnal, Bittersweet, Gentle, Laid-Back/Mellow, Plaintive, Poignant, Reflective, Relaxed, Searching, Soft/Quiet, Soothing, Warm, Wistful, Restrained","Autumn, Feeling Blue, Heartache, Introspection, Rainy Day, Reflection",Neil Young,7.0
Wasted on the Way,Daylight Again,studio,"Crosby, Stills & Nash",39:50:00,,,Devonshire Sound,Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Album Rock","Soothing, Pastoral, Sentimental, Smooth, Gentle, Laid-Back/Mellow, Relaxed, Summery, Sweet, Warm, Amiable/Good-Natured, Organic, Poignant, Autumnal, Earnest, Intimate, Reflective, Wistful, Literate","Politics/Society, Introspection, Affection/Fondness, Heartbreak, Reflection, Relationships",Pop/Rock,"Folk-Rock, Psychedelic/Garage","Rousing, Sentimental, Yearning","Affection/Fondness, Friendship, Hope",Graham Nash,8.0
We Are Not Helpless,Stephen Stills,studio,Stephen Stills,38:59:00,1970,,"London, England",Pop/Rock,"Album Rock, Contemporary Pop/Rock, Hard Rock, Singer/Songwriter","Confident, Earnest, Earthy, Freewheeling, Gritty, Gutsy, Laid-Back/Mellow, Meandering, Rollicking, Rousing, Swaggering, Yearning, Bravado","Drinking, Empowerment, Feeling Blue",Pop/Rock,"Contemporary Pop/Rock, Singer/Songwriter, Soul","Ambitious, Earnest, Reflective, Stylish, Warm, Bright, Lively, Sophisticated, Sparkling, Passionate","Sunday Afternoon, Day Driving, Summer",,9.0
We Can Change the World,Songs for Beginners,studio,Graham Nash,32:13:00,1971,,"Studio C, San Francisco, CA",Pop/Rock,"Singer/Songwriter, Soft Rock","Agreeable, Calm/Peaceful, Dreamy, Sentimental, Yearning, Flowing, Lonely, Nostalgic, Strong","Introspection, Reflection, Relationships, Relaxation",,,,,Graham Nash,
